path	line	string	context
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	34	Favorite channels + your manual order	subtitle = "Favorite channels + your manual order",
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	40	Movies and TV shows you saved for later, plus titles you hid	subtitle = "Movies and TV shows you saved for later, plus titles you hid",
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	46	Theme, appearance mode, accent color, default tab, hidden groups, palette overrides	subtitle = "Theme, appearance mode, accent color, default tab, hidden groups, palette overrides",
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	52	Server passwords + API keys (Drive AppData is private to the app)	subtitle = "Server passwords + API keys (Drive AppData is private to the app)",
app/src/main/java/com/aeriotv/android/core/cast/CastNotificationController.kt	97	Casting to $deviceName	.setContentText(if (!deviceName.isNullOrBlank()) "Casting to $deviceName" else "Casting")
app/src/main/java/com/aeriotv/android/core/cast/CastNotificationController.kt	97	Casting	.setContentText(if (!deviceName.isNullOrBlank()) "Casting to $deviceName" else "Casting")
app/src/main/java/com/aeriotv/android/core/cast/AerioCastSender.kt	1042	Can't cast this channel right now	surfaceCastFailure("Can't cast this channel right now")
app/src/main/java/com/aeriotv/android/core/guide/GuideIndex.kt	99	Event listing from the channel name; the provider has no guide data for it.	out += placeholder(channelId, name, maxOf(start, windowStartMs), minOf(end, windowEndMs)).copy(description = "Event listing from the channel name; the provider has no guide data for it.")
app/src/main/java/com/aeriotv/android/core/data/vod/VodCatalogStore.kt	387	 AND itemKey IN (	if (bindHidden) { where.append(" AND itemKey IN (").append(placeholders(hiddenItemKeys.size)).append(")"); args.addAll(hiddenItemKeys) }
app/src/main/java/com/aeriotv/android/core/data/vod/VodCatalogStore.kt	389	 AND itemKey NOT IN (	where.append(" AND itemKey NOT IN (").append(placeholders(hiddenItemKeys.size)).append(")"); args.addAll(hiddenItemKeys)
app/src/main/java/com/aeriotv/android/core/data/vod/VodCatalogStore.kt	393	 AND (category IS NULL OR category NOT IN (	where.append(" AND (category IS NULL OR category NOT IN (").append(placeholders(groups.size)).append("))")
app/src/main/java/com/aeriotv/android/core/data/db/dao/VodCatalogDao.kt	26	UPDATE vod_title SET title = :title, sortKey = :sortKey, bucket = :bucket, year = :year, 	"UPDATE vod_title SET title = :title, sortKey = :sortKey, bucket = :bucket, year = :year, " +
app/src/main/java/com/aeriotv/android/core/cast/companion/CompanionRemoteService.kt	263	Controls for the TV you are controlling from this phone	description = "Controls for the TV you are controlling from this phone"
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	132	Update-Prüfung fehlgeschlagen: ${outcome.message}	_state.value = UpdateState.Error("Update-Prüfung fehlgeschlagen: ${outcome.message}", null)
app/src/github/java/com/aeriotv/android/core/update/GithubUpdateManager.kt	361	Der Download ist unvollständig. Versuche es erneut.	return fail("Der Download ist unvollständig. Versuche es erneut.")
